gene_id	log2FoldChange	padj	GO_pfam
TRINITY_DN10324_c0_g1	0.394108499160712	NA	NA
TRINITY_DN10325_c0_g1	-1.77943166537932	NA	NA
TRINITY_DN10326_c0_g1	1.68817359706589	0.999155368198447	NA
TRINITY_DN10328_c0_g1	-0.526653682971984	NA	NA
TRINITY_DN10329_c0_g1	-1.50576064523823	NA	NA
TRINITY_DN1033_c0_g1	2.27574999046237	NA	NA
TRINITY_DN1033_c0_g2	1.09958587599607	0.999155368198447	NA
TRINITY_DN10330_c0_g1	-1.50576064523823	NA	NA
TRINITY_DN10331_c0_g1	1.86008621251346	NA	NA
TRINITY_DN10332_c0_g1	2.39165803575994	NA	NA
TRINITY_DN10333_c0_g1	1.68811457477618	NA	NA
TRINITY_DN10334_c0_g1	-0.51709045617901	NA	NA
TRINITY_DN10335_c0_g1	0.428262059750337	NA	NA
TRINITY_DN10336_c0_g1	-0.58528892520333	NA	NA
TRINITY_DN10337_c0_g1	-0.202396844211786	NA	NA
TRINITY_DN10338_c0_g1	-2.31052938520237	NA	NA
TRINITY_DN10339_c0_g1	1.68516514930512	NA	NA
TRINITY_DN1034_c0_g1	0.800291694681989	0.999155368198447	NA
TRINITY_DN1034_c0_g2	1.71734173825935	NA	NA
TRINITY_DN1034_c0_g2	1.71734173825935	NA	NA
TRINITY_DN10340_c0_g1	-0.547104064600829	NA	NA
TRINITY_DN10341_c0_g1	-2.83838497968578	NA	NA
TRINITY_DN10342_c0_g1	0.417509960132146	NA	NA
TRINITY_DN10343_c0_g1	2.09988593574882	NA	NA
TRINITY_DN10344_c0_g1	1.72986874852084	NA	NA
TRINITY_DN10345_c0_g1	2.44725580814198	NA	NA
TRINITY_DN10346_c0_g1	0.428221825957274	NA	NA
TRINITY_DN10347_c0_g1	-1.52378592527146	NA	NA
TRINITY_DN10348_c0_g1	1.08730553972722	NA	NA
TRINITY_DN10349_c0_g1	0.597537941846219	NA	NA
TRINITY_DN1035_c0_g1	-1.21384918321574	NA	NA
TRINITY_DN1035_c0_g2	1.14501277879425	NA	NA
TRINITY_DN10350_c0_g1	0.184244095067135	NA	NA
TRINITY_DN10351_c0_g1	-1.07278085385933	NA	NA
TRINITY_DN10352_c0_g1	-0.907745729799682	NA	NA
TRINITY_DN10353_c0_g1	-0.525899587632299	NA	NA
TRINITY_DN10354_c0_g1	1.44053090485373	NA	NA
